name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2023-06-11,21.3,12.6,16.8,21.3,12.6,16.8,12,74.6,0,0,0,,0,0,20.5,15.4,355.9,1017,61.2,15.7,277.7,24.2,8,10,2023-06-11T05:11:36,2023-06-11T21:06:46,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-12,27.9,13.4,20.6,27.4,13.4,20.6,13,64.9,0,0,0,,0,0,31.7,14.1,309.4,1014.9,8.8,15.7,321.7,27.8,9,10,2023-06-12T05:11:25,2023-06-12T21:07:20,0.81,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-13,20.2,13.1,16,20.2,13.1,16,10.8,71.8,0,0,0,,0,0,37.1,19.7,190.8,1015.2,73.6,15.4,76.9,6.5,3,10,2023-06-13T05:11:16,2023-06-13T21:07:52,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-14,18.4,11.7,14.4,18.4,11.7,14.4,6.5,59.5,0,0,0,,0,0,36.1,20.3,197.4,1019,86.8,16,164.4,14.1,6,10,2023-06-14T05:11:10,2023-06-14T21:08:22,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-15,21.9,9.4,15.5,21.9,8.3,15.4,8,63.2,0,0,0,,0,0,13,11.2,232.5,1022,35,16,324.3,28,9,10,2023-06-15T05:11:06,2023-06-15T21:08:50,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-16,21.1,12.8,16.5,21.1,12.8,16.5,11,70.8,2.71,100,16.67,rain,0,0,25.9,14.8,225.8,1021.2,63.3,14.5,153.1,13.3,8,10,2023-06-16T05:11:05,2023-06-16T21:09:15,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-17,15,11.5,13,15,11.5,13,10.1,82.8,0.729,100,20.83,rain,0,0,18.4,12.2,21.9,1016.9,99.7,12.3,63,5.4,2,10,2023-06-17T05:11:06,2023-06-17T21:09:38,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-18,15.8,9.1,11.9,15.8,8,11.8,6.6,70.9,4.247,100,12.5,rain,0,0,53.9,21.4,193,1011.9,89.2,15.4,162.4,13.8,4,10,2023-06-18T05:11:10,2023-06-18T21:09:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2023-06-19,16.5,9.1,12.3,16.5,7.8,12,7.4,74,1.044,100,25,rain,0,0,37.1,14,190.9,1013.2,96.4,15.4,169.2,14.5,7,10,2023-06-19T05:11:17,2023-06-19T21:10:16,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-06-20,14.7,10.7,12.6,14.7,10.7,12.6,9.9,83.8,4.231,100,50,rain,0,0,24.1,14.7,175.8,1021.1,99.3,13.5,110.4,9.3,4,10,2023-06-20T05:11:26,2023-06-20T21:10:32,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
